Datetime,Run Name,Finished,Table,Platform,Model,Target,Data,Mode,Pretrained Model,Embedding Dimension,Word Dimension,BoW Classifier,BoW LR C,CNN Output Channels,LSTM Layers,LSTM Hidden Dimension,LSTM Bidirectional,Max Tokens,CUDA Blocking,Epochs,Learning Rate,Patience,Class Imbalance Fix,Accuracy,Balanced Accuracy,AUC,F1,Recall,Precision,Specificity,PPV,NPV,TP,TN,FP,FN,LaTeX String,Table Extra
,BoW_20220215-2143,20220215-2144,compare_stages,SCAR_NLP,BoW,dsplnic_PSYCHIATRY_60_IV,ppv4,,,,,l2logreg,0.2,,,,,5000.0,0.0,1.0,,5.0,loss_weight,0.9239130616188048,0.5494505167007446,0.5494505167007446,0.0454545430839061,0.1666666716337204,0.0263157896697521,0.9322344064712524,0.0263157894736842,0.990272373540856,1.0,509.0,37.0,5.0,BoW & IV & 3638 & 0.92 & 0.55 & 0.55 & 0.05 & 0.03 & 0.17 \\,IV & 3638
,CNN_20220215-2144,20220215-2145,compare_stages,SCAR_NLP,CNN,dsplnic_PSYCHIATRY_60_IV,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,500.0,,,,,False,100.0,1e-05,5.0,loss_weight,0.989130437374115,0.5,0.4600122272968292,0.0,0.0,0.0,1.0,0.0,0.9891304347826086,0.0,546.0,0.0,6.0,CNN & IV & 3638 & 0.99 & 0.5 & 0.46 & 0.0 & 0.0 & 0.0 \\,IV & 3638
