Datetime,Run Name,Finished,Table,Platform,Model,Target,Data,Mode,Pretrained Model,Embedding Dimension,Word Dimension,BoW Classifier,BoW LR C,CNN Output Channels,LSTM Layers,LSTM Hidden Dimension,LSTM Bidirectional,Max Tokens,CUDA Blocking,Epochs,Learning Rate,Patience,Class Imbalance Fix,Accuracy,Balanced Accuracy,AUC,F1,Recall,Precision,Specificity,PPV,NPV,TP,TN,FP,FN,LaTeX String,Table Extra
,BoW_20220215-2150,20220215-2153,compare_stages,SCAR_NLP,BoW,dsplnic_PSYCHIATRY_60_nonmet,ppv4,,,,,l2logreg,0.2,,,,,5000.0,0.0,1.0,,5.0,loss_weight,0.7915360331535339,0.7557618618011475,0.7557618021965027,0.1033707857131958,0.71875,0.0556900724768638,0.7927736639976501,0.0556900726392251,0.99400399733511,23.0,1492.0,390.0,9.0,BoW & I+II+III & 13422 & 0.79 & 0.76 & 0.76 & 0.1 & 0.06 & 0.72 \\,I+II+III & 13422
,CNN_20220215-2153,20220215-2158,compare_stages,SCAR_NLP,CNN,dsplnic_PSYCHIATRY_60_nonmet,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,500.0,,,,,False,100.0,1e-05,5.0,loss_weight,0.7068965435028076,0.6666445136070251,0.7718185782432556,0.06655573844909668,0.625,0.035149384289979935,0.7082890272140503,0.0351493848857645,0.9910780669144982,20.0,1333.0,549.0,12.0,CNN & I+II+III & 13422 & 0.71 & 0.67 & 0.77 & 0.07 & 0.04 & 0.62 \\,I+II+III & 13422
