epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn
10,0.8055617809295654,0.8029706478118896,0.8809006214141846,0.8745750188827515,0.8122807145118713,0.7936606407165527,0.8422775864601135,0.3186416029930115,0.8745749905553457,0.7047461368653422,2315.0,332.0,1277.0,535.0
11,0.8078044652938843,0.804183840751648,0.8828266263008118,0.8739212155342102,0.8171929717063904,0.7911746501922607,0.8446056246757507,0.3157270550727844,0.8739212007504691,0.70958751393534,2329.0,336.0,1273.0,521.0
12,0.810944139957428,0.805963397026062,0.8846421241760254,0.8731870651245117,0.8238596320152283,0.788067102432251,0.847806453704834,0.31303536891937256,0.8731870583860171,0.7163841807909604,2348.0,341.0,1268.0,502.0
13,0.8122897744178772,0.8076925873756409,0.8862819671630859,0.8748603463172913,0.824210524559021,0.7911746501922607,0.8487804532051086,0.31084832549095154,0.8748603351955307,0.7175873731679819,2349.0,336.0,1273.0,501.0
14,0.8120654821395874,0.809005618095398,0.8878278732299805,0.8779113292694092,0.8199999928474426,0.7980111837387085,0.8479680418968201,0.30892688035964966,0.8779113448534936,0.7145242070116862,2337.0,325.0,1284.0,513.0
15,0.8143081665039062,0.8085949420928955,0.8892418742179871,0.8738905191421509,0.82912278175354,0.788067102432251,0.8509182333946228,0.30682000517845154,0.8738905325443787,0.7225071225071225,2363.0,341.0,1268.0,487.0
16,0.8156537413597107,0.8111360669136047,0.8905178308486938,0.8772321343421936,0.827368438243866,0.7949036955833435,0.8515709638595581,0.3050553500652313,0.8772321428571429,0.7221908526256352,2358.0,330.0,1279.0,492.0
17,0.8167750835418701,0.8122838735580444,0.891654372215271,0.8780215978622437,0.8284210562705994,0.7961466908454895,0.8525004982948303,0.3034510910511017,0.8780215693566381,0.7237288135593221,2361.0,328.0,1281.0,489.0
18,0.8183448910713196,0.813917875289917,0.8927103281021118,0.8791821599006653,0.8298245668411255,0.7980111837387085,0.8537905812263489,0.3017881512641907,0.879182156133829,0.7258338044092708,2365.0,325.0,1284.0,485.0
19,0.8199147582054138,0.8155518770217896,0.8936571478843689,0.8803418874740601,0.8312280774116516,0.7998756766319275,0.8550803065299988,0.300349622964859,0.8803418803418803,0.7279411764705882,2369.0,322.0,1287.0,481.0
20,0.8208118677139282,0.81598299741745,0.8946075439453125,0.879955530166626,0.8333333134651184,0.7986326813697815,0.8560101389884949,0.29892268776893616,0.8799555390885513,0.7301136363636364,2375.0,324.0,1285.0,475.0
21,0.8219331502914429,0.8178074359893799,0.8954124450683594,0.8821561336517334,0.8326315879821777,0.8029832243919373,0.8566787242889404,0.297541081905365,0.8821561338289963,0.7303561334087055,2373.0,317.0,1292.0,477.0
22,0.8219331502914429,0.8187546133995056,0.8961209654808044,0.8841554522514343,0.8301754593849182,0.807333767414093,0.8563156127929688,0.2963859438896179,0.8841554559043349,0.7285473920358946,2366.0,310.0,1299.0,484.0
23,0.8221574425697327,0.8183887600898743,0.8968650102615356,0.8830540180206299,0.8319298028945923,0.8048477172851562,0.8567298650741577,0.2951914072036743,0.8830540037243948,0.729988726042841,2371.0,314.0,1295.0,479.0
24,0.8221574425697327,0.8186594247817993,0.8975547552108765,0.8836255073547363,0.8312280774116516,0.8060907125473022,0.8566263318061829,0.29409340023994446,0.8836255128683327,0.7294713160854893,2369.0,312.0,1297.0,481.0
25,0.8239515423774719,0.8197922706604004,0.8982326984405518,0.8834013938903809,0.8347368240356445,0.8048477172851562,0.8583799600601196,0.2930094301700592,0.883401411065726,0.733295583238958,2379.0,314.0,1295.0,471.0
26,0.8235030174255371,0.8198473453521729,0.8988511562347412,0.8841713070869446,0.8329824805259705,0.80671226978302,0.8578138947486877,0.29200059175491333,0.8841713221601489,0.7316798196166855,2374.0,311.0,1298.0,476.0
27,0.821260392665863,0.8187695145606995,0.8993065357208252,0.8851782083511353,0.8277192711830139,0.809819757938385,0.8554850220680237,0.291233628988266,0.8851782363977486,0.7263099219620959,2359.0,306.0,1303.0,491.0
28,0.8228302597999573,0.8202682137489319,0.8999624848365784,0.8860569596290588,0.8294736742973328,0.811062753200531,0.8568321466445923,0.290267676115036,0.8860569715142429,0.7286432160804021,2364.0,304.0,1305.0,486.0
29,0.8246243596076965,0.8214011192321777,0.9005414843559265,0.8858209252357483,0.8329824805259705,0.809819757938385,0.8585895299911499,0.28929996490478516,0.8858208955223881,0.732433951658235,2374.0,306.0,1303.0,476.0
30,0.8244000673294067,0.8224434852600098,0.9011126160621643,0.8883877992630005,0.8294736742973328,0.8154132962226868,0.8579205274581909,0.2884638011455536,0.8883878241262683,0.7296996662958843,2364.0,297.0,1312.0,486.0
31,0.8252971768379211,0.8230099678039551,0.9016510248184204,0.8882639408111572,0.8312280774116516,0.8147917985916138,0.8588000535964966,0.28760644793510437,0.8882639670041245,0.7315848214285714,2369.0,298.0,1311.0,481.0
32,0.8261942267417908,0.8231704235076904,0.9021181464195251,0.8872713446617126,0.8340350985527039,0.8123058080673218,0.8598299622535706,0.2868289351463318,0.8872713699141471,0.7342696629213483,2377.0,302.0,1307.0,473.0
33,0.82798832654953,0.8247092962265015,0.9025876522064209,0.8878957033157349,0.8364912271499634,0.8129273056983948,0.8614272475242615,0.2861150801181793,0.8878957169459962,0.7373167981961668,2384.0,301.0,1308.0,466.0
34,0.825969934463501,0.8234009742736816,0.9030725955963135,0.8880987763404846,0.8326315879821777,0.8141703009605408,0.8594712615013123,0.2854084074497223,0.8880988023952096,0.7330721880246223,2373.0,299.0,1310.0,477.0
35,0.8273155689239502,0.824453592300415,0.903510332107544,0.8883495330810547,0.8347368240356445,0.8141703009605408,0.8607090711593628,0.2847626805305481,0.8883495145631068,0.7355418304323413,2379.0,299.0,1310.0,471.0
36,0.8284368515014648,0.8253307342529297,0.9038533568382263,0.8885576128959656,0.8364912271499634,0.8141703009605408,0.8617386817932129,0.2840843200683594,0.888557584793142,0.7376126126126126,2384.0,299.0,1310.0,466.0
37,0.8282126188278198,0.8255612850189209,0.9042397737503052,0.8893871307373047,0.8350877165794373,0.8160347938537598,0.8613824844360352,0.28350332379341125,0.8893871449925261,0.736399326977005,2380.0,296.0,1313.0,470.0
38,0.8286611437797546,0.8257768154144287,0.904616117477417,0.8891791105270386,0.8361403346061707,0.8154132962226868,0.861844539642334,0.2829020023345947,0.889179104477612,0.7374929735806633,2383.0,297.0,1312.0,467.0
39,0.8293339610099792,0.8264384269714355,0.9050525426864624,0.8895934224128723,0.8368421196937561,0.8160347938537598,0.8624118566513062,0.28230902552604675,0.8895934352853413,0.7384701912260967,2385.0,296.0,1313.0,465.0
40,0.8293339610099792,0.8268443942070007,0.9054397344589233,0.8904672861099243,0.8357895016670227,0.8178992867469788,0.8622624278068542,0.28175631165504456,0.8904672897196262,0.7376681614349776,2382.0,293.0,1316.0,468.0
41,0.8295581936836243,0.8268845081329346,0.9058482646942139,0.890216588973999,0.8364912271499634,0.8172777891159058,0.8625180721282959,0.2811301648616791,0.8902165795369679,0.7383492419988771,2384.0,294.0,1315.0,466.0
42,0.8293339610099792,0.8271150588989258,0.9061601161956787,0.8910520672798157,0.8350877165794373,0.8191423416137695,0.8621626496315002,0.2806359529495239,0.8910520404342943,0.7371364653243848,2380.0,291.0,1318.0,470.0
43,0.8286611437797546,0.8269946575164795,0.9064385890960693,0.8918106555938721,0.8329824805259705,0.8210068345069885,0.8613932728767395,0.280171275138855,0.8918106686701728,0.7351140790205899,2374.0,288.0,1321.0,476.0
44,0.8291096687316895,0.8261277079582214,0.9067593812942505,0.8892617225646973,0.8368421196937561,0.8154132962226868,0.8622559905052185,0.27956414222717285,0.889261744966443,0.7383230163196398,2385.0,297.0,1312.0,465.0
45,0.8286611437797546,0.8255062103271484,0.9069815874099731,0.8885990977287292,0.8368421196937561,0.8141703009605408,0.8619443774223328,0.2791503369808197,0.8885991058122206,0.7380281690140845,2385.0,299.0,1310.0,465.0
46,0.8304552435874939,0.82758629322052,0.9073121547698975,0.890380322933197,0.8378947377204895,0.8172777891159058,0.8633405566215515,0.27866560220718384,0.8903803131991052,0.7400112549240293,2388.0,294.0,1315.0,462.0
47,0.8293339610099792,0.8271150588989258,0.9075051546096802,0.8910520672798157,0.8350877165794373,0.8191423416137695,0.8621626496315002,0.2783234417438507,0.8910520404342943,0.7371364653243848,2380.0,291.0,1318.0,470.0
48,0.8306795358657837,0.8278970122337341,0.907777726650238,0.8907124400138855,0.8378947377204895,0.8178992867469788,0.8634966611862183,0.27788683772087097,0.8907124207385304,0.7401574803149606,2388.0,293.0,1316.0,462.0
49,0.8306795358657837,0.8287088871002197,0.9080047607421875,0.8924691081047058,0.8357895016670227,0.8216283321380615,0.8631998896598816,0.277509480714798,0.8924690895466467,0.7385474860335196,2382.0,287.0,1322.0,468.0
50,0.8313522934913635,0.8282880187034607,0.9083573818206787,0.8905435800552368,0.8392982482910156,0.8172777891159058,0.8641619086265564,0.2769961953163147,0.8905435591958303,0.7416807670614777,2392.0,294.0,1315.0,458.0
51,0.8320251107215881,0.8288143277168274,0.9085807204246521,0.8906656503677368,0.840350866317749,0.8172777891159058,0.8647770285606384,0.2766128182411194,0.8906656749721086,0.7429378531073446,2395.0,294.0,1315.0,455.0
52,0.8331464529037476,0.8291503190994263,0.9087889194488525,0.889711320400238,0.843508780002594,0.8147917985916138,0.8659942150115967,0.2762546241283417,0.8897113249444856,0.7461582242458736,2404.0,298.0,1311.0,446.0
53,0.8329221606254578,0.8296513557434082,0.9090438485145569,0.8911185264587402,0.8414034843444824,0.8178992867469788,0.8655477166175842,0.2758594751358032,0.8911185432924563,0.744343891402715,2398.0,293.0,1316.0,452.0
54,0.8335949778556824,0.8305836915969849,0.909251868724823,0.8921130895614624,0.8414034843444824,0.8197638392448425,0.8660165667533875,0.27553030848503113,0.8921130952380952,0.7447769621682665,2398.0,290.0,1319.0,452.0
55,0.8340435028076172,0.8307992219924927,0.9095183610916138,0.8919019103050232,0.8424561619758606,0.8191423416137695,0.8664742112159729,0.2751016318798065,0.8919019316493314,0.745897000565931,2401.0,291.0,1318.0,449.0
56,0.834492027759552,0.8311501145362854,0.9097262620925903,0.8919821977615356,0.8431578874588013,0.8191423416137695,0.8668830990791321,0.27475082874298096,0.8919821826280624,0.746742209631728,2403.0,291.0,1318.0,447.0
57,0.832473635673523,0.8302477598190308,0.9099298715591431,0.8930841088294983,0.8382456302642822,0.8222498297691345,0.8647964000701904,0.27445924282073975,0.8930841121495328,0.7415919282511211,2389.0,286.0,1323.0,461.0
