epoch,acc,bal_acc,auc,prec,rec,f1,loss
0,0.7148014440433214,0.7146099858965693,0.7146099858965692,0.7148014440433214,0.7148014440433214,0.7148014440433214,0.6282059968202963
1,0.7277978339350181,0.7291327641889693,0.7291327641889692,0.7277978339350181,0.7277978339350181,0.7277978339350181,0.5924639849142096
2,0.7458483754512636,0.7473378731358853,0.7473378731358853,0.7458483754512636,0.7458483754512636,0.7458483754512636,0.5593788832768627
3,0.7588447653429603,0.76024376403041,0.76024376403041,0.7588447653429603,0.7588447653429603,0.7588447653429603,0.5343729235317515
4,0.763898916967509,0.7654459688389288,0.7654459688389288,0.763898916967509,0.763898916967509,0.763898916967509,0.5157221420400444
5,0.7660649819494585,0.7674352619148954,0.7674352619148954,0.7660649819494585,0.7660649819494585,0.7660649819494585,0.5015224473572325
6,0.7667870036101083,0.7681738143521184,0.7681738143521185,0.7667870036101083,0.7667870036101083,0.7667870036101083,0.4900123506099328
7,0.7703971119133574,0.7718342387902761,0.7718342387902761,0.7703971119133574,0.7703971119133574,0.7703971119133574,0.48004560686390974
8,0.776173285198556,0.7775162940523579,0.777516294052358,0.776173285198556,0.776173285198556,0.7761732851985559,0.4711717362890298
9,0.779783393501805,0.7810797052466432,0.7810797052466432,0.779783393501805,0.779783393501805,0.779783393501805,0.46303685292087754
10,0.7812274368231047,0.7823951213813016,0.7823951213813016,0.7812274368231047,0.7812274368231047,0.7812274368231046,0.4554318913269317
11,0.7891696750902527,0.7901634829632226,0.7901634829632226,0.7891696750902527,0.7891696750902527,0.7891696750902528,0.4481042131952856
12,0.7906137184115524,0.7915112368458386,0.7915112368458387,0.7906137184115524,0.7906137184115524,0.7906137184115524,0.441452214087563
13,0.7949458483754512,0.7956838494855168,0.7956838494855168,0.7949458483754512,0.7949458483754512,0.7949458483754511,0.43512914132797853
14,0.7956678700361011,0.7962930509309099,0.79629305093091,0.7956678700361011,0.7956678700361011,0.7956678700361011,0.42963001791430616
15,0.7971119133574007,0.7976731425614835,0.7976731425614835,0.7971119133574007,0.7971119133574007,0.7971119133574007,0.42454797457689525
16,0.8,0.8005950145624181,0.8005950145624181,0.8,0.8,0.8000000000000002,0.42041281961846627
17,0.8007220216606499,0.8012042160078112,0.8012042160078112,0.8007220216606499,0.8007220216606499,0.8007220216606499,0.4161687768225012
18,0.8021660649819494,0.8026489831342998,0.8026489831342997,0.8021660649819494,0.8021660649819494,0.8021660649819494,0.4130238468448321
19,0.8079422382671481,0.808363376144339,0.808363376144339,0.8079422382671481,0.8079422382671481,0.8079422382671481,0.4097482980410943
20,0.8122743682310469,0.8126006642799322,0.8126006642799322,0.8122743682310469,0.8122743682310469,0.8122743682310469,0.406644735356857
21,0.8137184115523466,0.8141101069023358,0.8141101069023359,0.8137184115523466,0.8137184115523466,0.8137184115523466,0.40449520358922836
22,0.8158844765342961,0.8162287509701325,0.8162287509701324,0.8158844765342961,0.8158844765342961,0.8158844765342961,0.40201611885394173
23,0.8194945848375451,0.8197921621644176,0.8197921621644176,0.8194945848375451,0.8194945848375451,0.819494584837545,0.3994416105507434
24,0.8194945848375451,0.8198568376603326,0.8198568376603326,0.8194945848375451,0.8194945848375451,0.819494584837545,0.3976785794499962
25,0.8187725631768953,0.8190859474751521,0.8190859474751522,0.8187725631768953,0.8187725631768953,0.8187725631768953,0.39590255059730045
26,0.8187725631768953,0.8190859474751521,0.8190859474751522,0.8187725631768953,0.8187725631768953,0.8187725631768953,0.39418152950961016
27,0.8202166064981949,0.8204983768536831,0.8204983768536831,0.8202166064981949,0.8202166064981949,0.8202166064981949,0.3924528446433873
28,0.8202166064981949,0.8204660391057257,0.8204660391057256,0.8202166064981949,0.8202166064981949,0.8202166064981949,0.3905730759617926
29,0.8202166064981949,0.8204660391057257,0.8204660391057256,0.8202166064981949,0.8202166064981949,0.8202166064981949,0.38933743069740545
30,0.8216606498194946,0.8219431439801717,0.8219431439801717,0.8216606498194946,0.8216606498194946,0.8216606498194947,0.38797652169034397
31,0.8194945848375451,0.8197274866685026,0.8197274866685026,0.8194945848375451,0.8194945848375451,0.819494584837545,0.3864542807655773
32,0.8223826714801444,0.8226493586694372,0.8226493586694372,0.8223826714801444,0.8223826714801444,0.8223826714801444,0.38543263527339905
33,0.8231046931407943,0.8233879111066603,0.8233879111066602,0.8231046931407943,0.8231046931407943,0.8231046931407943,0.3840292739714014
34,0.8223826714801444,0.8227140341653523,0.8227140341653523,0.8223826714801444,0.8223826714801444,0.8223826714801444,0.38335575338924066
35,0.8202166064981949,0.8205307146016407,0.8205307146016407,0.8202166064981949,0.8202166064981949,0.8202166064981949,0.3820774180964492
36,0.8216606498194946,0.8219108062322142,0.8219108062322142,0.8216606498194946,0.8216606498194946,0.8216606498194947,0.380974419500636
37,0.8216606498194946,0.8220078194760867,0.8220078194760868,0.8216606498194946,0.8216606498194946,0.8216606498194947,0.38003562065376634
38,0.8202166064981949,0.8204337013577682,0.8204337013577682,0.8202166064981949,0.8202166064981949,0.8202166064981949,0.3789029785100071

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
batch_size: 8
seed: 3435
patience: 5
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: surv_mo_60_nonmet
dataset: SCAR
debug: False
mode: rand
output_channel: 500
words_dim: 300
embed_dim: 300
dropout: 0.5
lr: 1e-05
weight_decay: 0
