epoch,acc,bal_acc,auc,prec,rec,f1,loss
0,0.6418782296113233,0.5680017669802133,0.5680017669802133,0.6418782296113233,0.6418782296113233,0.6418782296113233,1.2388924156956014
1,0.6591777128735116,0.5918625604301402,0.59186256043014,0.6591777128735116,0.6591777128735116,0.6591777128735116,1.2265752228629012
2,0.6526623230734666,0.6088420447984885,0.6088420447984884,0.6526623230734666,0.6526623230734666,0.6526623230734666,1.2135118259989808
3,0.6483936194113682,0.6171722679356267,0.6171722679356266,0.6483936194113682,0.6483936194113682,0.6483936194113682,1.2002059844066681
4,0.689957312963379,0.6308046466331154,0.6308046466331154,0.689957312963379,0.689957312963379,0.689957312963379,1.1876556482734544
5,0.6895079757357897,0.6437799963843969,0.6437799963843969,0.6895079757357897,0.6895079757357897,0.6895079757357897,1.1736324048555946
6,0.7025387553358796,0.6437228951261282,0.6437228951261282,0.7025387553358796,0.7025387553358796,0.7025387553358796,1.1610615340126695
7,0.7074814648393619,0.6498315148404956,0.6498315148404956,0.7074814648393619,0.7074814648393619,0.7074814648393619,1.1482070413162293
8,0.7115254998876657,0.6529502154782801,0.65295021547828,0.7115254998876657,0.7115254998876657,0.7115254998876657,1.1358937839417311
9,0.7200629072118625,0.6569616396176792,0.6569616396176792,0.7200629072118625,0.7200629072118625,0.7200629072118625,1.1240901485807806
10,0.7317456751291844,0.660274970501733,0.660274970501733,0.7317456751291844,0.7317456751291844,0.7317456751291844,1.1144186674050411
11,0.7321950123567738,0.670452115613768,0.670452115613768,0.7321950123567738,0.7321950123567738,0.7321950123567739,1.1033377126260548
12,0.738485733543024,0.6640946802037957,0.6640946802037957,0.738485733543024,0.738485733543024,0.738485733543024,1.09604281181707
13,0.751516513143114,0.6656913285786209,0.6656913285786209,0.751516513143114,0.751516513143114,0.751516513143114,1.0909241547597375
14,0.7528645248258818,0.6656283957024864,0.6656283957024863,0.7528645248258818,0.7528645248258818,0.7528645248258817,1.0845008472672912
15,0.7578072343293641,0.6626413924348364,0.6626413924348364,0.7578072343293641,0.7578072343293641,0.7578072343293641,1.0811129074871433
16,0.7609525949224893,0.6652507984456795,0.6652507984456795,0.7609525949224893,0.7609525949224893,0.7609525949224893,1.076957503704879
17,0.7661199730397663,0.6632179936513121,0.663217993651312,0.7661199730397663,0.7661199730397663,0.7661199730397663,1.0751752628672273
18,0.7638732869018198,0.6660791311666929,0.6660791311666929,0.7638732869018198,0.7638732869018198,0.7638732869018198,1.0709046599466883
19,0.7672433161087396,0.6622008623018951,0.6622008623018951,0.7672433161087396,0.7672433161087396,0.7672433161087397,1.0700913682125202
20,0.7645472927432038,0.6681148517699933,0.6681148517699933,0.7645472927432038,0.7645472927432038,0.7645472927432038,1.0645297202323454
21,0.7654459671983824,0.6653166471307468,0.6653166471307468,0.7654459671983824,0.7654459671983824,0.7654459671983825,1.063562229650239
22,0.7690406650190968,0.6648732011888725,0.6648732011888725,0.7690406650190968,0.7690406650190968,0.7690406650190968,1.0629274564756739
23,0.776005392046731,0.6622052360152944,0.6622052360152944,0.776005392046731,0.776005392046731,0.776005392046731,1.067106782774737
24,0.7735340372949899,0.6624584254242988,0.6624584254242989,0.7735340372949899,0.7735340372949899,0.77353403729499,1.0630437726124826
25,0.7755560548191418,0.6627774635183705,0.6627774635183705,0.7755560548191418,0.7755560548191418,0.7755560548191418,1.0635656179121196
26,0.7753313862053471,0.6643038894947292,0.6643038894947292,0.7753313862053471,0.7753313862053471,0.775331386205347,1.0614668492568888
27,0.7845427993709279,0.6579479119892231,0.6579479119892231,0.7845427993709279,0.7845427993709279,0.7845427993709279,1.0671074238456986
28,0.7764547292743204,0.6682480070445944,0.6682480070445943,0.7764547292743204,0.7764547292743204,0.7764547292743204,1.059831485366265
29,0.7836441249157493,0.6615729914450166,0.6615729914450166,0.7836441249157493,0.7836441249157493,0.7836441249157493,1.0660109540022897
30,0.7881374971916423,0.6608119653135369,0.6608119653135369,0.7881374971916423,0.7881374971916423,0.7881374971916423,1.0706518374022291
31,0.7888115030330263,0.6620208111002902,0.6620208111002902,0.7888115030330263,0.7888115030330263,0.7888115030330263,1.0705534240608798
32,0.7901595147157942,0.6627847530407027,0.6627847530407028,0.7901595147157942,0.7901595147157942,0.790159514715794,1.0721755149227499
33,0.792181532239946,0.6639306659513216,0.6639306659513216,0.792181532239946,0.792181532239946,0.7921815322399459,1.0743331223244728
