Datetime,Run Name,Finished,Table,Platform,Model,Target,Data,Mode,Pretrained Model,Embedding Dimension,Word Dimension,BoW Classifier,BoW LR C,CNN Output Channels,LSTM Layers,LSTM Hidden Dimension,LSTM Bidirectional,Max Tokens,CUDA Blocking,Epochs,Learning Rate,Patience,Class Imbalance Fix,Accuracy,Balanced Accuracy,AUC,F1,Recall,Precision,Specificity,PPV,NPV,TP,TN,FP,FN,LaTeX String,Table Extra
,BoW_20220209-1014,20220209-1022,need_emots_dif_n,SCAR_NLP,BoW,need_emots_5,ppv4,,,,,l2logreg,0.2,,,,,5000.0,0.0,1.0,,5.0,loss_weight,0.780668318271637,0.6223114728927612,0.6223114132881165,0.0721062570810318,0.45783132314682,0.0391349121928215,0.7867915630340576,0.03913491246138,0.987098623853211,38.0,3443.0,933.0,45.0,BoW & 0.78 & 0.62 & 0.62 & 0.07 & 0.46 & 0.79 \\,
,CNN_20220209-1353,20220209-1443,need_emots_dif_n,SCAR_NLP,CNN,need_emots_5,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,500.0,,,,,False,100.0,1e-05,5.0,loss_weight,0.8596097826957703,0.6388915181159973,0.7029057741165161,0.0979827120900154,0.4096385538578033,0.0556464828550815,0.8681444525718689,0.055646481178396,0.9872661122661124,34.0,3799.0,577.0,49.0,CNN & 0.86 & 0.64 & 0.7 & 0.1 & 0.41 & 0.87 \\,
,BoW_20220209-1737,20220209-1744,need_emots_dif_n,SCAR_NLP,BoW,need_emots_5,ppv4,,,,,l2logreg,0.2,,,,,5000.0,False,1.0,,5.0,loss_weight,0.780668318271637,0.6223114728927612,0.6223114132881165,0.0721062570810318,0.45783132314682,0.0391349121928215,0.7867915630340576,0.03913491246138,0.987098623853211,38.0,3443.0,933.0,45.0,BoW & 5 & 0.78 & 0.62 & 0.62 & 0.07 & 0.46 & 0.79 \\,5.0
,CNN_20220209-2138,20220209-2218,need_emots_dif_n,SCAR_NLP,CNN,need_emots_5,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,500.0,,,,,False,100.0,1e-05,5.0,loss_weight,0.8477237224578857,0.6091964244842529,0.6785340309143066,0.0811908021569252,0.3614457845687866,0.045731708407402,0.8569470047950745,0.0457317073170731,0.9860636339731792,30.0,3750.0,626.0,53.0,CNN & 5 & 0.85 & 0.61 & 0.68 & 0.08 & 0.36 & 0.86 \\,5.0
,BoW_20220215-2231,20220215-2238,need_emots_dif_n,SCAR_NLP,BoW,need_emots_5,ppv4,,,,,l2logreg,0.2,,,,,5000.0,False,1.0,,5.0,loss_weight,0.780668318271637,0.6223114728927612,0.6223114132881165,0.0721062570810318,0.45783132314682,0.0391349121928215,0.7867915630340576,0.03913491246138,0.987098623853211,38.0,3443.0,933.0,45.0,BoW & 5 & 0.78 & 0.62 & 0.62 & 0.07 & 0.04 & 0.46 \\,5.0
,CNN_20220216-0133,20220216-0204,need_emots_dif_n,SCAR_NLP,CNN,need_emots_5,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,500.0,,,,,False,100.0,1e-05,5.0,loss_weight,0.9538012742996216,0.5450444221496582,0.644128143787384,0.08849556744098663,0.1204819306731224,0.0699300691485405,0.9696069359779358,0.06993006993006994,0.9830861909175163,10.0,4243.0,133.0,73.0,CNN & 5 & 0.95 & 0.55 & 0.64 & 0.09 & 0.07 & 0.12 \\,5
