Datetime,Run Name,Finished,Table,Platform,Model,Target,Data,Mode,Pretrained Model,Embedding Dimension,Word Dimension,BoW Classifier,BoW LR C,CNN Output Channels,LSTM Layers,LSTM Hidden Dimension,LSTM Bidirectional,Max Tokens,CUDA Blocking,Epochs,Learning Rate,Patience,Class Imbalance Fix,Accuracy,Balanced Accuracy,AUC,F1,Recall,Precision,Specificity,PPV,NPV,TP,TN,FP,FN,LaTeX String,Table Extra
,BoW_20220215-2139,20220215-2140,compare_stages,SCAR_NLP,BoW,dsplnic_PSYCHIATRY_60_III,ppv4,,,,,l2logreg,0.2,,,,,5000.0,0.0,1.0,,5.0,loss_weight,0.7728937864303589,0.6880596876144409,0.6880597472190857,0.0882352963089943,0.6000000238418579,0.0476190485060215,0.7761194109916687,0.0476190476190476,0.9904761904761904,6.0,416.0,120.0,4.0,BoW & III & 3809 & 0.77 & 0.69 & 0.69 & 0.09 & 0.05 & 0.6 \\,III & 3809
,CNN_20220215-2140,20220215-2142,compare_stages,SCAR_NLP,CNN,dsplnic_PSYCHIATRY_60_III,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,500.0,,,,,False,100.0,1e-05,5.0,loss_weight,0.9084249138832092,0.6589552164077759,0.6645522713661194,0.13793103396892548,0.4000000059604645,0.0833333358168602,0.9179104566574097,0.08333333333333333,0.9879518072289156,4.0,492.0,44.0,6.0,CNN & III & 3809 & 0.91 & 0.66 & 0.66 & 0.14 & 0.08 & 0.4 \\,III & 3809
