epoch,acc,bal_acc,auc,prec,rec,f1,loss
0,0.5576274994383285,0.5651100406025824,0.5651100406025825,0.5576274994383285,0.5576274994383285,0.5576274994383285,0.9619733952320243
1,0.5522354527072568,0.5614996171258331,0.5614996171258332,0.5522354527072568,0.5522354527072568,0.5522354527072568,0.956357747690896
2,0.5594248483486857,0.5677053995186587,0.5677053995186587,0.5594248483486857,0.5594248483486857,0.5594248483486857,0.9523499755713841
3,0.5735789710177488,0.575561948362117,0.5755619483621172,0.5735789710177488,0.5735789710177488,0.5735789710177488,0.9483312960158987
4,0.5764996629970793,0.5807134343062035,0.5807134343062034,0.5764996629970793,0.5764996629970793,0.5764996629970793,0.9440636381212641
5,0.5744776454729275,0.5860900192623727,0.5860900192623727,0.5744776454729275,0.5744776454729275,0.5744776454729275,0.9398950745002158
6,0.5756009885419007,0.5882066038407534,0.5882066038407534,0.5756009885419007,0.5756009885419007,0.5756009885419007,0.9363770570532424
7,0.5776230060660525,0.5935988089005045,0.5935988089005045,0.5776230060660525,0.5776230060660525,0.5776230060660525,0.9335296559590626
8,0.5868344192316334,0.5950873200116049,0.5950873200116048,0.5868344192316334,0.5868344192316334,0.5868344192316334,0.9312295024442073
9,0.5911031228937318,0.5981195574836764,0.5981195574836763,0.5911031228937318,0.5911031228937318,0.5911031228937318,0.9296678021630436
10,0.5906537856661425,0.599558544390397,0.5995585443903969,0.5906537856661425,0.5906537856661425,0.5906537856661425,0.928290469267638
11,0.5949224893282409,0.6041291804361715,0.6041291804361714,0.5949224893282409,0.5949224893282409,0.5949224893282409,0.9270953172734224
12,0.5962705010110088,0.6028890168634153,0.6028890168634153,0.5962705010110088,0.5962705010110088,0.5962705010110088,0.9260402947824776
13,0.5989665243765446,0.6001889184930886,0.6001889184930886,0.5989665243765446,0.5989665243765446,0.5989665243765446,0.9253339988431982
14,0.5967198382385981,0.6034279709800271,0.6034279709800272,0.5967198382385981,0.5967198382385981,0.5967198382385981,0.924524632080239
15,0.6009885419006965,0.6022845551806193,0.6022845551806193,0.6009885419006965,0.6009885419006965,0.6009885419006965,0.9239016887957575
16,0.6045832397214109,0.603519390966107,0.6035193909661071,0.6045832397214109,0.6045832397214109,0.6045832397214109,0.9233349931946349
17,0.6075039317007415,0.60383590996427,0.60383590996427,0.6075039317007415,0.6075039317007415,0.6075039317007415,0.9228414834294756
18,0.6034598966524376,0.6042598323103174,0.6042598323103174,0.6034598966524376,0.6034598966524376,0.6034598966524376,0.922148488047307
19,0.6041339024938216,0.6047386066480129,0.6047386066480129,0.6041339024938216,0.6041339024938216,0.6041339024938216,0.9216139295691862
20,0.6086272747697147,0.6083699780156123,0.6083699780156124,0.6086272747697147,0.6086272747697147,0.6086272747697147,0.9212650147866946
21,0.614243990114581,0.6079643396667809,0.6079643396667809,0.614243990114581,0.614243990114581,0.614243990114581,0.920910387000661
22,0.6113232981352505,0.6078675918934326,0.6078675918934326,0.6113232981352505,0.6113232981352505,0.6113232981352505,0.920342148687938
23,0.6113232981352505,0.6072082782189885,0.6072082782189885,0.6113232981352505,0.6113232981352505,0.6113232981352505,0.9200120732536008
24,0.6176140193215008,0.6101384401304436,0.6101384401304436,0.6176140193215008,0.6176140193215008,0.6176140193215008,0.919673120686567
25,0.6173893507077062,0.6084404501108422,0.6084404501108422,0.6173893507077062,0.6173893507077062,0.6173893507077062,0.9194252868208038
26,0.6173893507077062,0.6069020515371393,0.6069020515371393,0.6173893507077062,0.6173893507077062,0.6173893507077062,0.9191292615831433
27,0.6180633565490901,0.6054028848515025,0.6054028848515025,0.6180633565490901,0.6180633565490901,0.6180633565490901,0.918904349448651
28,0.6209840485284206,0.6039612340511478,0.6039612340511478,0.6209840485284206,0.6209840485284206,0.6209840485284206,0.9189242664423622
29,0.6216580543698046,0.5993852702181051,0.5993852702181052,0.6216580543698046,0.6216580543698046,0.6216580543698046,0.9191338908415508
30,0.6225567288249831,0.6048586029476226,0.6048586029476224,0.6225567288249831,0.6225567288249831,0.6225567288249831,0.918763032079385
31,0.619411368231858,0.6015254665809701,0.60152546658097,0.619411368231858,0.619411368231858,0.619411368231858,0.9185202178985041
32,0.6227813974387778,0.6021611684709299,0.6021611684709299,0.6227813974387778,0.6227813974387778,0.6227813974387778,0.9185518766862057
33,0.6243540777353404,0.6037178510418488,0.6037178510418488,0.6243540777353404,0.6243540777353404,0.6243540777353404,0.9183533140851095
34,0.6257020894181083,0.6033567723683515,0.6033567723683516,0.6257020894181083,0.6257020894181083,0.6257020894181083,0.9183447370088293
35,0.6279487755560548,0.601656118455116,0.601656118455116,0.6279487755560548,0.6279487755560548,0.6279487755560548,0.9187089364233308
36,0.6324421478319479,0.6006722941016067,0.6006722941016067,0.6324421478319479,0.6324421478319479,0.6324421478319479,0.9194841012492428
37,0.6288474500112334,0.6011956281146364,0.6011956281146366,0.6288474500112334,0.6288474500112334,0.6288474500112334,0.918786221764032
38,0.6306447989215906,0.6002746474336775,0.6002746474336776,0.6306447989215906,0.6306447989215906,0.6306447989215906,0.918872645021127
39,0.630420130307796,0.601653454561482,0.6016534545614819,0.630420130307796,0.630420130307796,0.630420130307796,0.9184787764583499
40,0.6308694675353853,0.5988958403058731,0.5988958403058732,0.6308694675353853,0.6308694675353853,0.6308694675353853,0.9191751183684467
41,0.6322174792181532,0.5930404810120083,0.5930404810120083,0.6322174792181532,0.6322174792181532,0.6322174792181532,0.9205943917992727

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
batch_size: 8
seed: 3435
patience: 5
log_every: 10
