epoch,acc,bal_acc,auc,prec,rec,f1,loss
0,0.5648168950797574,0.5653683219581078,0.5653683219581077,0.5648168950797574,0.5648168950797574,0.5648168950797574,0.6184290172381718
1,0.5630195461694001,0.563762102379473,0.563762102379473,0.5630195461694001,0.5630195461694001,0.5630195461694001,0.6151484291151139
2,0.56638957537632,0.5663975688152962,0.5663975688152962,0.56638957537632,0.56638957537632,0.56638957537632,0.6127704545133204
3,0.581217703886767,0.5786697419543454,0.5786697419543454,0.581217703886767,0.581217703886767,0.581217703886767,0.6101362488535191
4,0.5850370703212762,0.5809337592969157,0.5809337592969157,0.5850370703212762,0.5850370703212762,0.5850370703212762,0.6067984554669159
5,0.5976185126937766,0.5913939856396091,0.5913939856396091,0.5976185126937766,0.5976185126937766,0.5976185126937766,0.603200690108527
6,0.5996405302179285,0.592958774749361,0.592958774749361,0.5996405302179285,0.5996405302179285,0.5996405302179285,0.5998366580510268
7,0.602561222197259,0.5944402957422914,0.5944402957422915,0.602561222197259,0.602561222197259,0.602561222197259,0.5975152045434853
8,0.6021118849696697,0.5941521147658598,0.5941521147658598,0.6021118849696697,0.6021118849696697,0.6021118849696697,0.5958051166799809
9,0.6036845652662323,0.5946454121914295,0.5946454121914295,0.6036845652662323,0.6036845652662323,0.6036845652662323,0.5946611045613965
10,0.6061559200179735,0.5965396091569684,0.5965396091569684,0.6061559200179735,0.6061559200179735,0.6061559200179735,0.5937013620748126
11,0.6079532689283307,0.597980921218182,0.597980921218182,0.6079532689283307,0.6079532689283307,0.6079532689283307,0.5930362830684258
12,0.6097506178386879,0.6004116783839226,0.6004116783839226,0.6097506178386879,0.6097506178386879,0.6097506178386879,0.5923291109301672
13,0.6113232981352505,0.6018119671553086,0.6018119671553087,0.6113232981352505,0.6113232981352505,0.6113232981352505,0.5917975024539222
14,0.6108739609076612,0.60193605497243,0.60193605497243,0.6108739609076612,0.6108739609076612,0.6108739609076612,0.5910847460453129
15,0.6126713098180184,0.6047790809317234,0.6047790809317234,0.6126713098180184,0.6126713098180184,0.6126713098180184,0.5905254994731403
16,0.6119973039766344,0.6028420283706079,0.6028420283706079,0.6119973039766344,0.6119973039766344,0.6119973039766344,0.5903601480022581
17,0.6119973039766344,0.6027595746118972,0.6027595746118973,0.6119973039766344,0.6119973039766344,0.6119973039766344,0.590008801521476
18,0.6110986295214559,0.6015648094687046,0.6015648094687046,0.6110986295214559,0.6110986295214559,0.6110986295214559,0.5895877651188061
19,0.6113232981352505,0.6022654628282169,0.6022654628282169,0.6113232981352505,0.6113232981352505,0.6113232981352505,0.5890079928792785
20,0.6133453156594024,0.6043249744902321,0.6043249744902321,0.6133453156594024,0.6133453156594024,0.6133453156594024,0.5888327007019756
21,0.6128959784318131,0.6039543397550899,0.60395433975509,0.6128959784318131,0.6128959784318131,0.6128959784318131,0.5885540011006155
22,0.614243990114581,0.6044478407701873,0.6044478407701873,0.614243990114581,0.614243990114581,0.614243990114581,0.588462215244663
23,0.6110986295214559,0.6032138846429163,0.6032138846429163,0.6110986295214559,0.6110986295214559,0.6110986295214559,0.5876517454747452
24,0.614917995955965,0.6067559352455005,0.6067559352455005,0.614917995955965,0.614917995955965,0.614917995955965,0.5874048766798776
25,0.6140193215007863,0.605726077619729,0.6057260776197289,0.6140193215007863,0.6140193215007863,0.6140193215007863,0.5872647146990312
26,0.614917995955965,0.6077041534706722,0.6077041534706722,0.614917995955965,0.614917995955965,0.614917995955965,0.5870240946004378
27,0.6131206470456078,0.6046137662352469,0.6046137662352469,0.6131206470456078,0.6131206470456078,0.6131206470456078,0.5868594348430634
28,0.6153673331835543,0.6074976118948403,0.6074976118948403,0.6153673331835543,0.6153673331835543,0.6153673331835543,0.5867084945874753
29,0.6162660076387328,0.6081152007270589,0.6081152007270589,0.6162660076387328,0.6162660076387328,0.6162660076387328,0.5865333492280765
30,0.6178386879352954,0.608526044393918,0.608526044393918,0.6178386879352954,0.6178386879352954,0.6178386879352954,0.5866196961334407
31,0.6171646820939115,0.6091038314734751,0.6091038314734751,0.6171646820939115,0.6171646820939115,0.6171646820939115,0.5860739521000072
32,0.6164906762525275,0.6086097196897947,0.6086097196897947,0.6164906762525275,0.6164906762525275,0.6164906762525275,0.5859861193589291
33,0.6180633565490901,0.6098451009437595,0.6098451009437598,0.6180633565490901,0.6180633565490901,0.6180633565490901,0.5859468330493736
34,0.6180633565490901,0.6101336890992466,0.6101336890992467,0.6180633565490901,0.6180633565490901,0.6180633565490901,0.5857373168374307
35,0.6189620310042687,0.6103802360172677,0.6103802360172677,0.6189620310042687,0.6189620310042687,0.6189620310042687,0.5858885524409891
36,0.6198607054594473,0.6111627323669074,0.6111627323669074,0.6198607054594473,0.6198607054594473,0.6198607054594473,0.5858505246776224
37,0.6185126937766794,0.6095561056092172,0.6095561056092174,0.6185126937766794,0.6185126937766794,0.6185126937766794,0.5859226567312887
38,0.6182880251628847,0.6099273511129425,0.6099273511129425,0.6182880251628847,0.6182880251628847,0.6182880251628847,0.5857290743818403
39,0.618737362390474,0.608896271950005,0.6088962719500048,0.618737362390474,0.618737362390474,0.618737362390474,0.5861784176937768
40,0.6151426645697596,0.6081162186746973,0.6081162186746973,0.6151426645697596,0.6151426645697596,0.6151426645697596,0.5854364567213898
41,0.6185126937766794,0.6089377024188879,0.6089377024188879,0.6185126937766794,0.6185126937766794,0.6185126937766794,0.5863135538366582

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
batch_size: 8
seed: 3435
patience: 5
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: need_infos_1
dataset: SCAR
debug: False
mode: rand
output_channel: 500
words_dim: 300
embed_dim: 300
dropout: 0.5
lr: 1e-05
weight_decay: 0
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\embeddings\word2vec
pretrained_file: GoogleNews-vectors-negative300.txt
device: cuda:0
