epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn
0,0.5158107280731201,0.5736525058746338,0.6217051148414612,0.1769949048757553,0.6546310782432556,0.49267399311065674,0.278650164604187,1.1729958057403564,0.1769949066213922,0.8953875416072278,417.0,1939.0,1883.0,220.0
1,0.5328549146652222,0.5770539045333862,0.6263265609741211,0.18008849024772644,0.638932466506958,0.5151752829551697,0.28098028898239136,1.1610307693481445,0.18008849557522125,0.8954070031832652,407.0,1853.0,1969.0,230.0
2,0.5539358854293823,0.5841182470321655,0.6326002478599548,0.18558140099048615,0.6263736486434937,0.5418629050254822,0.2863294184207916,1.1524745225906372,0.18558139534883722,0.8969250757903855,399.0,1751.0,2071.0,238.0
3,0.5678403377532959,0.5961538553237915,0.6406280994415283,0.19285714626312256,0.6357927918434143,0.5565149188041687,0.295944482088089,1.1452364921569824,0.19285714285714287,0.9016532428995337,405.0,1695.0,2127.0,232.0
4,0.5853330492973328,0.6070120334625244,0.6484818458557129,0.20059289038181305,0.6373626589775085,0.5766614079475403,0.3051484525203705,1.1383450031280518,0.20059288537549408,0.9051334702258726,406.0,1618.0,2204.0,231.0
5,0.600134551525116,0.615646243095398,0.6560078859329224,0.20735444128513336,0.6373626589775085,0.5939298868179321,0.31290945410728455,1.1324304342269897,0.20735444330949948,0.9076369452219112,406.0,1552.0,2270.0,231.0
6,0.6093294620513916,0.6190476417541504,0.6622138023376465,0.21088434755802155,0.6326530575752258,0.6054421663284302,0.3163265287876129,1.1267642974853516,0.2108843537414966,0.9081632653061225,403.0,1508.0,2314.0,234.0
7,0.6281677484512329,0.6208791136741638,0.6676561832427979,0.21623124182224274,0.610675036907196,0.6310831904411316,0.31937605142593384,1.1215815544128418,0.2162312395775431,0.9067669172932331,389.0,1410.0,2412.0,248.0
8,0.6239067316055298,0.6268969178199768,0.6734995245933533,0.21800433099269867,0.6310831904411316,0.622710645198822,0.32406288385391235,1.116052269935608,0.21800433839479394,0.9101338432122371,402.0,1442.0,2380.0,235.0
9,0.640726625919342,0.6295133829116821,0.6782768964767456,0.2238122522830963,0.6138147711753845,0.645211935043335,0.3280201554298401,1.111557960510254,0.22381224957069262,0.9092920353982301,391.0,1356.0,2466.0,246.0
10,0.6384839415550232,0.6327838897705078,0.683020830154419,0.22473178803920746,0.6248037815093994,0.6407639980316162,0.3305647671222687,1.106339693069458,0.22473178994918125,0.9110863095238095,398.0,1373.0,2449.0,239.0
11,0.651939868927002,0.6314756870269775,0.6873619556427002,0.22816398739814758,0.6028257608413696,0.6601256132125854,0.33103448152542114,1.1020960807800293,0.2281639928698752,0.9088616714697406,384.0,1299.0,2523.0,253.0
12,0.6620318293571472,0.638670802116394,0.6922955513000488,0.23507916927337646,0.6059654355049133,0.6713762283325195,0.3387450575828552,1.0969668626785278,0.2350791717417783,0.9108981185658502,386.0,1256.0,2566.0,251.0
13,0.668759822845459,0.6445578336715698,0.6968558430671692,0.24042026698589325,0.610675036907196,0.6784406304359436,0.34501105546951294,1.0920653343200684,0.24042027194066748,0.9127067933826117,389.0,1229.0,2593.0,248.0
14,0.6766090989112854,0.6471742391586304,0.7007402181625366,0.24476854503154755,0.6059654355049133,0.6883830428123474,0.34869012236595154,1.0874600410461426,0.2447685478757134,0.9129077029840389,386.0,1191.0,2631.0,251.0
15,0.675263524055481,0.6516221761703491,0.7047638893127441,0.2464040070772171,0.6185243129730225,0.6847200393676758,0.3524150252342224,1.0826919078826904,0.24640400250156347,0.9150349650349651,394.0,1205.0,2617.0,243.0
16,0.6831128001213074,0.650968074798584,0.7081730365753174,0.24935400485992432,0.6059654355049133,0.6959707140922546,0.35331806540489197,1.0791015625,0.24935400516795866,0.9137753349364479,386.0,1162.0,2660.0,251.0
17,0.6835613250732422,0.6531920433044434,0.7109897136688232,0.250644326210022,0.610675036907196,0.6957090497016907,0.35541343688964844,1.0750685930252075,0.2506443298969072,0.91468868249054,389.0,1163.0,2659.0,248.0
18,0.6909620761871338,0.6516221761703491,0.7142002582550049,0.2531645596027374,0.5965462923049927,0.7066980600357056,0.3554724454879761,1.0714701414108276,0.25316455696202533,0.9131169709263015,380.0,1121.0,2701.0,257.0
19,0.6835613250732422,0.6538461446762085,0.7167565226554871,0.2509652376174927,0.6122449040412903,0.6954473853111267,0.3560018241405487,1.0670794248580933,0.25096525096525096,0.9149741824440619,390.0,1164.0,2658.0,247.0
20,0.6976900696754456,0.6535844802856445,0.7189748287200928,0.25733789801597595,0.5918367505073547,0.7153322696685791,0.3587060272693634,1.0653057098388672,0.2573378839590444,0.9131596526386105,377.0,1088.0,2734.0,260.0
21,0.7021753787994385,0.6555468440055847,0.7209569811820984,0.2605682611465454,0.5902668833732605,0.7208268046379089,0.36153843998908997,1.063269853591919,0.26056826056826055,0.9134615384615384,376.0,1067.0,2755.0,261.0
22,0.7003812789916992,0.656462550163269,0.7228566408157349,0.2601235508918762,0.5949764251708984,0.7179487347602844,0.3619866371154785,1.0597712993621826,0.2601235415236788,0.9140572951365756,379.0,1078.0,2744.0,258.0
23,0.6992599368095398,0.6603872179985046,0.7242850065231323,0.26151761412620544,0.6059654355049133,0.714809000492096,0.36535730957984924,1.0567370653152466,0.26151761517615174,0.9158565202815957,386.0,1090.0,2732.0,251.0
24,0.7050908207893372,0.6618262529373169,0.725516676902771,0.26523545384407043,0.6012558937072754,0.7223966717720032,0.36809226870536804,1.0556153059005737,0.26523545706371193,0.9157545605306799,383.0,1061.0,2761.0,254.0
25,0.7131643891334534,0.6573783159255981,0.7264660596847534,0.26739129424095154,0.5792778730392456,0.7354788184165955,0.36588990688323975,1.0560417175292969,0.2673913043478261,0.9129587528418318,369.0,1011.0,2811.0,268.0
26,0.7127158641815186,0.6590790152549744,0.7275806069374084,0.26801154017448425,0.5839874148368835,0.7341706156730652,0.3674074113368988,1.054039478302002,0.2680115273775216,0.9137088896125041,372.0,1016.0,2806.0,265.0
27,0.7151827812194824,0.6565934419631958,0.7288215160369873,0.26813188195228577,0.5745682716369629,0.7386185526847839,0.36563438177108765,1.0532758235931396,0.2681318681318681,0.9124111182934712,366.0,999.0,2823.0,271.0
28,0.7115945219993591,0.6584248542785645,0.7295969724655151,0.26704952120780945,0.5839874148368835,0.7328623533248901,0.36650246381759644,1.0508003234863281,0.2670495333811917,0.9135681669928245,372.0,1021.0,2801.0,265.0
29,0.7243776917457581,0.6580324172973633,0.7304894924163818,0.27439025044441223,0.5651491284370422,0.7509157657623291,0.36942020058631897,1.052852988243103,0.27439024390243905,0.9119796631712742,360.0,952.0,2870.0,277.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
batch_size: 8
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: need_emots_3
table: need_emots_dif_n
table_extra: 3
dataset: SCAR
debug: False
mode: rand
output_channel: 500
words_dim: 300
embed_dim: 300
dropout: 0.5
lr: 1e-05
weight_decay: 0
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\embeddings\word2vec
pretrained_file: GoogleNews-vectors-negative300.txt
device: cuda:0
target_classes: 1
vocab_size: 21529
run_name: CNN_20220209-1959
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\need_emots_3
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\need_emots_3\CNN
