epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn
0,0.9035658240318298,0.6031581163406372,0.6439275741577148,0.06345177441835403,0.2906976640224457,0.9156185388565063,0.1041666716337204,1.370736002922058,0.06345177664974619,0.9849938499384994,25.0,369.0,4004.0,61.0
1,0.7528594136238098,0.6175168752670288,0.6577039957046509,0.037340618669986725,0.4767441749572754,0.7582895159721375,0.0692567527294159,1.3568103313446045,0.037340619307832425,0.9866111276405831,41.0,1057.0,3316.0,45.0
2,0.746131420135498,0.625485897064209,0.6647716760635376,0.03798586502671242,0.5,0.7509718537330627,0.07060755044221878,1.344329595565796,0.037985865724381625,0.9870754433423504,43.0,1089.0,3284.0,43.0
3,0.7501682043075562,0.6275440454483032,0.6689822673797607,0.038599640130996704,0.5,0.7550880312919617,0.0716666728258133,1.3341426849365234,0.03859964093357271,0.9871449925261584,43.0,1071.0,3302.0,43.0
4,0.7768558263778687,0.6411502361297607,0.6726928949356079,0.04321607947349548,0.5,0.7823004722595215,0.07955595850944519,1.3259791135787964,0.04321608040201005,0.9875866050808314,43.0,952.0,3421.0,43.0
5,0.7544292211532593,0.6354160308837891,0.6783499717712402,0.040109388530254364,0.5116279125213623,0.7592042088508606,0.07438714802265167,1.3150006532669067,0.040109389243391066,0.9875074360499703,44.0,1053.0,3320.0,42.0
6,0.782686710357666,0.6441230177879333,0.6846797466278076,0.044375643134117126,0.5,0.7882460355758667,0.0815165787935257,1.3071449995040894,0.04437564499484004,0.9876790830945559,43.0,926.0,3447.0,43.0
7,0.7790984511375427,0.6536928415298462,0.6915400624275208,0.0455005057156086,0.5232558250427246,0.7841299176216125,0.08372092992067337,1.2969920635223389,0.0455005055611729,0.9881844380403458,45.0,944.0,3429.0,41.0
8,0.8010764718055725,0.6591984033584595,0.6982594132423401,0.04949381202459335,0.5116279125213623,0.8067688345909119,0.09025640785694122,1.2895195484161377,0.049493813273340834,0.9882352941176471,44.0,845.0,3528.0,42.0
9,0.8138595819473267,0.6600160002708435,0.7055478096008301,0.0518072284758091,0.5,0.820032000541687,0.09388646483421326,1.2811590433120728,0.051807228915662654,0.9881510057867181,43.0,787.0,3586.0,43.0
10,0.8333706855773926,0.6585642099380493,0.7127883434295654,0.05548037961125374,0.4767441749572754,0.8403841853141785,0.09939394891262054,1.2759734392166138,0.05548037889039242,0.9879032258064516,41.0,698.0,3675.0,45.0
11,0.84929358959198,0.6552829742431641,0.7196645736694336,0.05873493850231171,0.45348837971687317,0.8570775389671326,0.10400000214576721,1.2695306539535522,0.058734939759036146,0.9876152832674572,39.0,625.0,3748.0,47.0
12,0.8486207723617554,0.6606395840644836,0.7271071672439575,0.05979073420166969,0.4651162922382355,0.8561628460884094,0.10596025735139847,1.258774757385254,0.059790732436472344,0.9878627968337731,40.0,629.0,3744.0,46.0
13,0.8638707995414734,0.6684145331382751,0.7361664772033691,0.06655573844909668,0.4651162922382355,0.8717128038406372,0.11644832789897919,1.2515147924423218,0.06655574043261231,0.9880767236910316,40.0,561.0,3812.0,46.0
14,0.8762054443359375,0.6633039116859436,0.7432606816291809,0.07011070102453232,0.44186046719551086,0.884747326374054,0.12101911008358002,1.2454684972763062,0.07011070110701106,0.9877457237681899,38.0,504.0,3869.0,48.0
15,0.8800179362297058,0.6652476191520691,0.74998539686203,0.07238095253705978,0.44186046719551086,0.8886348009109497,0.1243862509727478,1.2361259460449219,0.07238095238095238,0.9877986781901372,38.0,487.0,3886.0,48.0
16,0.8876429796218872,0.6691351532936096,0.7561782598495483,0.0773930773139,0.44186046719551086,0.896409809589386,0.1317157745361328,1.2300081253051758,0.07739307535641547,0.9879032258064516,38.0,453.0,3920.0,48.0
17,0.8755326271057129,0.6686605215072632,0.7606932520866394,0.07129798829555511,0.45348837971687317,0.8838326334953308,0.12322274595499039,1.215022087097168,0.0712979890310786,0.9879856850715747,39.0,508.0,3865.0,47.0
18,0.8878672122955322,0.6635498404502869,0.7656895518302917,0.07581967115402222,0.43023255467414856,0.8968671560287476,0.12891985476016998,1.2131319046020508,0.07581967213114754,0.9876605389070763,37.0,451.0,3922.0,49.0
19,0.8970621228218079,0.6682376861572266,0.7702922821044922,0.08277405053377151,0.43023255467414856,0.906242847442627,0.13883677124977112,1.2108412981033325,0.08277404921700224,0.9877866400797607,37.0,410.0,3963.0,49.0
20,0.9058084487915039,0.6726968884468079,0.7739405632019043,0.09068627655506134,0.43023255467414856,0.9151611924171448,0.14979755878448486,1.2113524675369263,0.09068627450980392,0.9879042211799556,37.0,371.0,4002.0,49.0
21,0.9035658240318298,0.6829527616500854,0.7773972749710083,0.09241706132888794,0.45348837971687317,0.9124171137809753,0.15354329347610474,1.2034932374954224,0.0924170616113744,0.9883576913549665,39.0,383.0,3990.0,47.0
22,0.9143305420875549,0.6884409785270691,0.7797558307647705,0.1042780727148056,0.45348837971687317,0.9233935475349426,0.16956521570682526,1.2127685546875,0.10427807486631016,0.9884944920440637,39.0,335.0,4038.0,47.0
23,0.9152276515960693,0.6831986904144287,0.7825930118560791,0.10326086729764938,0.44186046719551086,0.924536943435669,0.16740088164806366,1.209932804107666,0.10326086956521739,0.9882669274016133,38.0,330.0,4043.0,48.0
24,0.9217313528060913,0.6751152873039246,0.7847707271575928,0.10746268928050995,0.41860464215278625,0.9316259026527405,0.17102138698101044,1.2191376686096191,0.10746268656716418,0.9878758486905916,36.0,299.0,4074.0,50.0
25,0.9165732264518738,0.6724854707717896,0.7861214876174927,0.10055866092443466,0.41860464215278625,0.9263663291931152,0.1621621698141098,1.2123562097549438,0.1005586592178771,0.9878078517434772,36.0,322.0,4051.0,50.0
26,0.9275622367858887,0.6780880689620972,0.7882434129714966,0.11650485545396805,0.41860464215278625,0.9375714659690857,0.18227846920490265,1.2280906438827515,0.11650485436893204,0.9879518072289156,36.0,273.0,4100.0,50.0
27,0.9318232536315918,0.6802604794502258,0.7894638776779175,0.12413793057203293,0.41860464215278625,0.941916286945343,0.19148936867713928,1.2377073764801025,0.12413793103448276,0.9880067162389062,36.0,254.0,4119.0,50.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
batch_size: 8
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp\results
data_version: ppv4
target: dspln_PSYCHIATRY_0
table: see_psych
dataset: SCAR
debug: False
mode: rand
output_channel: 500
words_dim: 300
embed_dim: 300
dropout: 0.5
lr: 1e-05
weight_decay: 0
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\embeddings\word2vec
pretrained_file: GoogleNews-vectors-negative300.txt
device: cuda:0
target_classes: 1
vocab_size: 21529
run_name: CNN_20220129-1506
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\dspln_PSYCHIATRY_0
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp\results\dspln_PSYCHIATRY_0\CNN
