epoch,acc,bal_acc,auc,prec,rec,f1,loss
0,0.4520332509548416,0.5701755985247849,0.5701755985247849,0.4520332509548416,0.4520332509548416,0.4520332509548416,1.3519023558395769
1,0.5064030554931476,0.5700727189381785,0.5700727189381785,0.5064030554931476,0.5064030554931476,0.5064030554931476,1.3374346130840227
2,0.5490900921141316,0.5862795095118039,0.5862795095118039,0.5490900921141316,0.5490900921141316,0.5490900921141316,1.3241969823195219
3,0.601887216355875,0.6020760840122519,0.6020760840122518,0.601887216355875,0.601887216355875,0.601887216355875,1.3136461813745208
4,0.6416535609975287,0.622360292125935,0.622360292125935,0.6416535609975287,0.6416535609975287,0.6416535609975287,1.3039590397471799
5,0.664120422376994,0.6338202967099369,0.6338202967099369,0.664120422376994,0.664120422376994,0.664120422376994,1.2951006444716153
6,0.6740058413839587,0.6388626987268977,0.6388626987268977,0.6740058413839587,0.6740058413839587,0.6740058413839587,1.2859488211478536
7,0.7072567962255673,0.6446890692392641,0.6446890692392641,0.7072567962255673,0.7072567962255673,0.7072567962255673,1.2778613788328221
8,0.7002920691979331,0.6522709040901798,0.6522709040901798,0.7002920691979331,0.7002920691979331,0.7002920691979331,1.267936864650442
9,0.7306223320602112,0.6454730377346696,0.6454730377346696,0.7306223320602112,0.7306223320602112,0.7306223320602113,1.2605429650209108
10,0.7614019321500787,0.6611732440147522,0.6611732440147521,0.7614019321500787,0.7614019321500787,0.7614019321500787,1.2537830999552455
11,0.7751067175915525,0.6625966286750151,0.6625966286750151,0.7751067175915525,0.7751067175915525,0.7751067175915525,1.245520202004931
12,0.7849921365985172,0.6676390306919759,0.6676390306919758,0.7849921365985172,0.7849921365985172,0.7849921365985172,1.2370989188364636
13,0.8029656257020894,0.6712398162231992,0.6712398162231993,0.8029656257020894,0.8029656257020894,0.8029656257020894,1.2312202376030934
14,0.8029656257020894,0.6768070343591774,0.6768070343591773,0.8029656257020894,0.8029656257020894,0.8029656257020894,1.2207861686630352
15,0.8332958885643675,0.6700091680036673,0.6700091680036672,0.8332958885643675,0.8332958885643675,0.8332958885643674,1.2172998014964578
16,0.8373399236126713,0.6776391869647658,0.6776391869647657,0.8373399236126713,0.8373399236126713,0.8373399236126713,1.2079652454737486
17,0.8346439002471355,0.6818312045506636,0.6818312045506635,0.8346439002471355,0.8346439002471355,0.8346439002471355,1.19786156063876
18,0.853066726578297,0.6800939720375888,0.6800939720375887,0.853066726578297,0.853066726578297,0.853066726578297,1.1945422554465557
19,0.8604807908335206,0.6838757735503094,0.6838757735503095,0.8604807908335206,0.8604807908335206,0.8604807908335206,1.1888611906039221
20,0.8618288025162885,0.6845633738253496,0.6845633738253495,0.8618288025162885,0.8618288025162885,0.8618288025162884,1.1820179656870275
21,0.8654235003370029,0.6863969745587899,0.6863969745587898,0.8654235003370029,0.8654235003370029,0.8654235003370029,1.1741300959882446
22,0.8759829251853516,0.6750815223053361,0.6750815223053361,0.8759829251853516,0.8759829251853516,0.8759829251853517,1.174419451364495
23,0.8892383733992362,0.6762757068739191,0.6762757068739191,0.8892383733992362,0.8892383733992362,0.8892383733992362,1.178513348477105
24,0.8890137047854415,0.6817283249640572,0.6817283249640572,0.8890137047854415,0.8890137047854415,0.8890137047854414,1.1736354399840323
25,0.9054145135924512,0.673392473902444,0.6733924739024442,0.9054145135924512,0.9054145135924512,0.9054145135924512,1.1914900753988185
26,0.8948550887441025,0.6735734898839414,0.6735734898839414,0.8948550887441025,0.8948550887441025,0.8948550887441025,1.1775946779246818
27,0.9101325544821388,0.6702318567291063,0.6702318567291063,0.9101325544821388,0.9101325544821388,0.9101325544821389,1.1984324054775803
28,0.9004718040889688,0.6764384910299419,0.6764384910299418,0.9004718040889688,0.9004718040889688,0.9004718040889688,1.1821656394582676
29,0.911929903392496,0.6711486570958265,0.6711486570958264,0.911929903392496,0.911929903392496,0.911929903392496,1.2025247247525135
30,0.9090092114131656,0.6752260746358844,0.6752260746358845,0.9090092114131656,0.9090092114131656,0.9090092114131656,1.1998821815586176
31,0.9049651763648618,0.673163273810764,0.6731632738107641,0.9049651763648618,0.9049651763648618,0.9049651763648618,1.1921944292379238
32,0.9222646596270501,0.6652858229325109,0.665285822932511,0.9222646596270501,0.9222646596270501,0.9222646596270501,1.225693380302972
33,0.9242866771512019,0.660750005209093,0.660750005209093,0.9242866771512019,0.9242866771512019,0.9242866771512019,1.2379283623592643
34,0.9276567063581218,0.6624690058966933,0.6624690058966932,0.9276567063581218,0.9276567063581218,0.9276567063581218,1.254309481762256
35,0.9265333632891485,0.6674632238034713,0.6674632238034713,0.9265333632891485,0.9265333632891485,0.9265333632891485,1.2576923699685016
36,0.9319254100202202,0.6646464067676536,0.6646464067676536,0.9319254100202202,0.9319254100202202,0.9319254100202202,1.2764657820630116
37,0.9406874859582116,0.6524141541474798,0.6524141541474798,0.9406874859582116,0.9406874859582116,0.9406874859582116,1.322193741597757
38,0.9451808582341047,0.6435717187923239,0.6435717187923239,0.9451808582341047,0.9451808582341047,0.9451808582341047,1.3422838072802477
