Datetime,Run Name,Finished,Table,Platform,Model,Target,Data,Mode,Pretrained Model,Embedding Dimension,Word Dimension,BoW Classifier,BoW LR C,CNN Output Channels,LSTM Layers,LSTM Hidden Dimension,LSTM Bidirectional,Max Tokens,CUDA Blocking,Epochs,Learning Rate,Patience,Class Imbalance Fix,Accuracy,Balanced Accuracy,AUC,F1,Recall,Precision,Specificity,PPV,NPV,TP,TN,FP,FN,LaTeX String,Table Extra
,BoW_20220214-2336,20220214-2345,need_infos_all_models,SCAR_NLP,BoW,need_infos_4,ppv4,,,,,l2logreg,0.2,,,,,5000.0,0.0,1.0,,5.0,loss_weight,0.6073110699653625,0.5998057126998901,0.5998057126998901,0.2707205414772033,0.5898366570472717,0.1756756752729416,0.6097748279571533,0.1756756756756756,0.9133767727098504,325.0,2383.0,1525.0,226.0,BoW & 0.61 & 0.6 & 0.6 & 0.27 & 0.18 & 0.59 \\,
,CNN_20220214-2346,20220215-0026,need_infos_all_models,SCAR_NLP,CNN,need_infos_4,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,500.0,,,,,False,100.0,1e-05,5.0,loss_weight,0.5884727239608765,0.6108845472335815,0.6459136009216309,0.2778433859348297,0.6406533718109131,0.1773869395256042,0.5811156630516052,0.1773869346733668,0.919805589307412,353.0,2271.0,1637.0,198.0,CNN & 0.59 & 0.61 & 0.65 & 0.28 & 0.18 & 0.64 \\,
,LSTM_20220215-0026,20220215-0125,need_infos_all_models,SCAR_NLP,LSTM,need_infos_4,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,,2.0,128.0,False,,False,100.0,1e-05,5.0,loss_weight,0.8764296770095825,0.5,0.5359957814216614,0.0,0.0,0.0,1.0,0.0,0.8764296927562234,0.0,3908.0,0.0,551.0,LSTM & 0.88 & 0.5 & 0.54 & 0.0 & 0.0 & 0.0 \\,
,BERT_20220215-0125,20220215-2012,need_infos_all_models,SCAR_NLP,BERT,need_infos_4,ppv4,,bert-base-uncased,,,,,,,,,512.0,False,100.0,1e-05,5.0,loss_weight,0.5972191095352173,0.5932688117027283,0.6164419651031494,0.2651391327381134,0.5880217552185059,0.1711568981409073,0.5985158681869507,0.1711568981409073,0.9115354418754578,324.0,2339.0,1569.0,227.0,BERT & 0.6 & 0.59 & 0.62 & 0.27 & 0.17 & 0.59 \\,
,BoW_20220216-0309,20220216-0316,need_infos_dif_n,SCAR_NLP,BoW,need_infos_4,ppv4,,,,,l2logreg,0.2,,,,,5000.0,False,1.0,,5.0,loss_weight,0.6073110699653625,0.5998057126998901,0.5998057126998901,0.2707205414772033,0.5898366570472717,0.1756756752729416,0.6097748279571533,0.1756756756756756,0.9133767727098504,325.0,2383.0,1525.0,226.0,BoW & 4 & 0.61 & 0.6 & 0.6 & 0.27 & 0.18 & 0.59 \\,4.0
,CNN_20220216-0443,20220216-0508,need_infos_dif_n,SCAR_NLP,CNN,need_infos_4,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,500.0,,,,,False,100.0,1e-05,5.0,loss_weight,0.6221125721931458,0.6043524742126465,0.6359561681747437,0.2752687931060791,0.5807622671127319,0.1803833097219467,0.627942681312561,0.1803833145434047,0.9139664804469274,320.0,2454.0,1454.0,231.0,CNN & 4 & 0.62 & 0.6 & 0.64 & 0.28 & 0.18 & 0.58 \\,4.0
,LSTM_20220221-0205,20220221-0529,need_infos_all_models,SCAR_NLP,LSTM,need_infos_4,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,,1.0,512.0,True,,False,100.0,1e-05,5.0,loss_weight,0.4406817555427551,0.5733401775360107,0.6129868626594543,0.24879518151283264,0.7495462894439697,0.14915132522583008,0.39713409543037415,0.14915131816540267,0.9183431952662722,413.0,1552.0,2356.0,138.0,LSTM & 0.44 & 0.57 & 0.61 & 0.25 & 0.15 & 0.75 \\,
