epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn
0,0.6218293905258179,0.6952625513076782,0.8265401124954224,0.4552599787712097,0.9007176756858826,0.48980748653411865,0.6048192381858826,0.8118158578872681,0.45525997581620314,0.9124472573839663,753.0,901.0,865.0,83.0
1,0.6902382969856262,0.7409345507621765,0.8476743698120117,0.5103734731674194,0.8827751278877258,0.5990939736366272,0.6468010544776917,0.718432605266571,0.5103734439834025,0.9152249134948097,738.0,708.0,1058.0,98.0
2,0.7505764961242676,0.7809758186340332,0.8653161525726318,0.5741475224494934,0.8660287261009216,0.6959229707717896,0.6905102729797363,0.6603614091873169,0.5741475019825535,0.9164802386278896,724.0,537.0,1229.0,112.0
3,0.7847809195518494,0.8093236684799194,0.8778668642044067,0.6157718300819397,0.8779904246330261,0.740656852722168,0.7238659262657166,0.6164820194244385,0.6157718120805369,0.9276595744680851,734.0,458.0,1308.0,102.0
4,0.794773280620575,0.816684901714325,0.8868987560272217,0.6295025944709778,0.8779904246330261,0.7553793787956238,0.7332667112350464,0.5852659344673157,0.6295025728987993,0.9289693593314763,734.0,432.0,1334.0,102.0
5,0.7993850708007812,0.8213422298431396,0.8933387994766235,0.6351118683815002,0.8827751278877258,0.7599093914031982,0.7387387156486511,0.5652428269386292,0.6351118760757315,0.9319444444444445,738.0,424.0,1342.0,98.0
6,0.799769401550293,0.8209954500198364,0.8979074358940125,0.6361278891563416,0.880382776260376,0.7616081833839417,0.7385850548744202,0.5520262718200684,0.6361279170267934,0.9307958477508651,736.0,421.0,1345.0,100.0
7,0.804381251335144,0.8240780234336853,0.9010299444198608,0.6430445909500122,0.8791866302490234,0.7689694166183472,0.7427993416786194,0.5426903963088989,0.6430446194225722,0.9307745030843043,735.0,408.0,1358.0,101.0
8,0.8051499128341675,0.8246442675590515,0.9037575721740723,0.6441717743873596,0.8791866302490234,0.7701019048690796,0.7435508966445923,0.5352070927619934,0.6441717791411042,0.9308692676249144,735.0,406.0,1360.0,101.0
9,0.8105303645133972,0.8292379379272461,0.906402587890625,0.6516357064247131,0.8815789222717285,0.7768969535827637,0.7493645548820496,0.5280536413192749,0.6516357206012379,0.9326988443235894,737.0,394.0,1372.0,99.0
10,0.8139892220497131,0.831786036491394,0.9085185527801514,0.656862735748291,0.8815789222717285,0.7819932103157043,0.7528089880943298,0.5219470262527466,0.6568627450980392,0.9331081081081081,737.0,385.0,1381.0,99.0
11,0.8174481391906738,0.8340192437171936,0.9104253053665161,0.6624662280082703,0.880382776260376,0.7876557111740112,0.7560349106788635,0.5163241624832153,0.6624662466246625,0.9329309188464118,736.0,375.0,1391.0,100.0
12,0.8178324103355408,0.8349323272705078,0.9123021364212036,0.6624775528907776,0.8827751278877258,0.787089467048645,0.7569230794906616,0.5109689831733704,0.6624775583482945,0.9341397849462365,738.0,376.0,1390.0,98.0
13,0.8178324103355408,0.8358771800994873,0.9140734076499939,0.6616071462631226,0.8863636255264282,0.7853907346725464,0.7576687335968018,0.5062005519866943,0.6616071428571428,0.9358974358974359,741.0,379.0,1387.0,95.0
14,0.8224442601203918,0.8395896553993225,0.9156332015991211,0.6684684753417969,0.8875598311424255,0.7916194796562195,0.7625899314880371,0.5012998580932617,0.6684684684684684,0.9369973190348525,742.0,368.0,1398.0,94.0
15,0.8243658542633057,0.8397454023361206,0.9171315431594849,0.6727438569068909,0.8827751278877258,0.7967157363891602,0.7635799646377563,0.4966720640659332,0.6727438468550593,0.9348837209302325,738.0,359.0,1407.0,98.0
16,0.8297463655471802,0.8427643179893494,0.9186569452285767,0.6824512481689453,0.8791866302490234,0.8063420057296753,0.7684265375137329,0.49187299609184265,0.6824512534818942,0.9337704918032786,735.0,342.0,1424.0,101.0
17,0.8297463655471802,0.8430792689323425,0.9200142621994019,0.6821130514144897,0.880382776260376,0.8057757616043091,0.7686684131622314,0.48753562569618225,0.6821130676552364,0.9343401181877873,736.0,343.0,1423.0,100.0
18,0.8355111479759216,0.8470112085342407,0.9212720394134521,0.6920903921127319,0.8791866302490234,0.814835786819458,0.7744995355606079,0.48341190814971924,0.692090395480226,0.9344155844155844,735.0,327.0,1439.0,101.0
19,0.8374327421188354,0.8500016331672668,0.9225359559059143,0.6935332417488098,0.8851674795150757,0.814835786819458,0.7777193784713745,0.4795609712600708,0.6935332708528584,0.9374592833876222,740.0,327.0,1439.0,96.0
20,0.8385856747627258,0.8495911359786987,0.9236786365509033,0.6969696879386902,0.880382776260376,0.8187995553016663,0.7780126929283142,0.47580501437187195,0.696969696969697,0.9353169469598965,736.0,320.0,1446.0,100.0
21,0.8401229977607727,0.8507236242294312,0.9248098134994507,0.6996197700500488,0.880382776260376,0.8210645318031311,0.7796609997749329,0.4721744656562805,0.6996197718631179,0.9354838709677419,736.0,316.0,1450.0,100.0
