epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn
16,0.8405073285102844,0.8481721878051758,0.9219653606414795,0.7037754058837891,0.869617223739624,0.8267270922660828,0.7779560685157776,0.48068058490753174,0.7037754114230397,0.9305289993626513,727.0,306.0,1460.0,109.0
17,0.8424289226531982,0.8505326509475708,0.923434853553772,0.7059961557388306,0.8732057213783264,0.8278595805168152,0.7807486057281494,0.47620850801467896,0.7059961315280464,0.9323979591836735,730.0,304.0,1462.0,106.0
18,0.8455034494400024,0.8524826765060425,0.9243478775024414,0.7119140625,0.8720095753669739,0.8329558372497559,0.783871054649353,0.4728204905986786,0.7119140625,0.9321926489226869,729.0,295.0,1471.0,107.0
19,0.8466564416885376,0.8527021408081055,0.9254086017608643,0.7148475646972656,0.869617223739624,0.8357871174812317,0.7846735119819641,0.46930745244026184,0.7148475909537857,0.931230283911672,727.0,290.0,1476.0,109.0
20,0.847809374332428,0.8529216051101685,0.9262973070144653,0.7178217768669128,0.8672248721122742,0.8386183381080627,0.7854821085929871,0.46640682220458984,0.7178217821782178,0.9302763819095478,725.0,285.0,1481.0,111.0
21,0.8497309684753418,0.854337215423584,0.9271276593208313,0.7213930487632751,0.8672248721122742,0.8414496183395386,0.7876154184341431,0.4635893702507019,0.7213930348258707,0.9304946775203506,725.0,280.0,1486.0,111.0
22,0.8504996299743652,0.854588508605957,0.9276695251464844,0.7232767343521118,0.8660287261009216,0.8431483507156372,0.7882417440414429,0.4617965817451477,0.7232767232767233,0.9300437226733291,724.0,277.0,1489.0,112.0
23,0.8489623069763184,0.8534560203552246,0.9283956289291382,0.7203980088233948,0.8660287261009216,0.8408833742141724,0.7865291237831116,0.45900943875312805,0.7203980099502487,0.9298685034439574,724.0,281.0,1485.0,112.0
24,0.8497309684753418,0.8549671769142151,0.9289565086364746,0.7205153703689575,0.869617223739624,0.8403171300888062,0.788075864315033,0.45651975274086,0.7205153617443013,0.9315756434400502,727.0,282.0,1484.0,109.0
25,0.8520368933677673,0.8554060459136963,0.9295945167541504,0.7266331911087036,0.8648325204849243,0.845979630947113,0.7897323966026306,0.45525121688842773,0.7266331658291457,0.9296826384567517,723.0,272.0,1494.0,113.0
26,0.8539584875106812,0.8568216562271118,0.9299609661102295,0.7303030490875244,0.8648325204849243,0.8488108515739441,0.7918948531150818,0.45391160249710083,0.7303030303030303,0.9299007444168734,723.0,267.0,1499.0,113.0
27,0.8528055548667908,0.8562873005867004,0.9305224418640137,0.7276381850242615,0.8660287261009216,0.8465458750724792,0.7908246517181396,0.4516755938529968,0.7276381909547739,0.9303049159925326,724.0,271.0,1495.0,112.0
28,0.8531898260116577,0.8559404611587524,0.9309179782867432,0.7292929291725159,0.8636363744735718,0.8482446074485779,0.7907994985580444,0.4506639242172241,0.7292929292929293,0.9292803970223326,722.0,268.0,1498.0,114.0
