epoch,acc,bal_acc,auc,prec,rec,f1,loss
0,0.6361237706884145,0.7661512758087397,0.7661512758087398,0.6361237706884145,0.6361237706884145,0.6361237706884145,0.1276151019351921
1,0.7817222355480931,0.8170723064901118,0.8170723064901118,0.7817222355480931,0.7817222355480931,0.7817222355480931,0.10673018385053137
2,0.8208203406092588,0.8149233812349563,0.8149233812349562,0.8208203406092588,0.8208203406092588,0.8208203406092588,0.09118918700579026
3,0.8284960422163589,0.8191980272408339,0.8191980272408339,0.8284960422163589,0.8284960422163589,0.8284960422163589,0.08548546932509234
4,0.8323338930199089,0.824455728941285,0.824455728941285,0.8323338930199089,0.8323338930199089,0.8323338930199089,0.08273178801989589
5,0.832094027344687,0.8253622724861056,0.8253622724861056,0.832094027344687,0.832094027344687,0.832094027344687,0.08076767567402444
6,0.8296953705924682,0.8281869505392853,0.8281869505392851,0.8296953705924682,0.8296953705924682,0.8296953705924682,0.07930624972622113
7,0.8361717438234588,0.8317936831067445,0.8317936831067445,0.8361717438234588,0.8361717438234588,0.8361717438234589,0.07821610597608133
8,0.8313744303190214,0.8353627867480957,0.8353627867480957,0.8313744303190214,0.8313744303190214,0.8313744303190214,0.07723431891879473
9,0.835931878148237,0.8368607315815814,0.8368607315815814,0.835931878148237,0.835931878148237,0.835931878148237,0.07663403697297605
10,0.8337730870712401,0.8356584873924283,0.8356584873924283,0.8337730870712401,0.8337730870712401,0.8337730870712401,0.07601024711351143
11,0.8373710721995682,0.8376622277076835,0.8376622277076835,0.8373710721995682,0.8373710721995682,0.8373710721995682,0.0755723114393052
12,0.8404893259774526,0.8373185501825631,0.8373185501825631,0.8404893259774526,0.8404893259774526,0.8404893259774525,0.07528210022144191
13,0.843607579755337,0.8380149988899467,0.8380149988899467,0.843607579755337,0.843607579755337,0.843607579755337,0.075032955169378
14,0.8414487886783402,0.8388930071658018,0.8388930071658018,0.8414487886783402,0.8414487886783402,0.8414487886783402,0.07466815298037796
15,0.8383305349004557,0.8350761797609059,0.8350761797609059,0.8383305349004557,0.8383305349004557,0.8383305349004556,0.07431053873990087
16,0.8445670424562245,0.8375092034081772,0.8375092034081772,0.8445670424562245,0.8445670424562245,0.8445670424562245,0.07424277838558616
17,0.845526505157112,0.838043534158912,0.838043534158912,0.845526505157112,0.845526505157112,0.845526505157112,0.0741079327859113
18,0.8448069081314464,0.8366026598633569,0.8366026598633568,0.8448069081314464,0.8448069081314464,0.8448069081314464,0.07387237879804467
19,0.8476852962341089,0.8319648947205363,0.8319648947205361,0.8476852962341089,0.8476852962341089,0.8476852962341089,0.07398435724381772
20,0.8467258335332214,0.8314305639698015,0.8314305639698014,0.8467258335332214,0.8467258335332214,0.8467258335332214,0.073769795617367
21,0.8500839529863277,0.8312204691323648,0.8312204691323648,0.8500839529863277,0.8500839529863277,0.8500839529863276,0.07385212148029457
22,0.8493643559606621,0.831859847301818,0.831859847301818,0.8493643559606621,0.8493643559606621,0.8493643559606622,0.07350030883529377
23,0.851283281362437,0.8318883825707831,0.8318883825707832,0.851283281362437,0.851283281362437,0.8512832813624369,0.07364122927014027
24,0.8508035500119933,0.8316212171954158,0.8316212171954158,0.8508035500119933,0.8508035500119933,0.8508035500119933,0.07346451659401401
25,0.8503238186615495,0.8323941780525526,0.8323941780525527,0.8503238186615495,0.8503238186615495,0.8503238186615495,0.07329531213789607
26,0.8529623410889902,0.8307432089195607,0.8307432089195608,0.8529623410889902,0.8529623410889902,0.8529623410889902,0.0732871526789805
27,0.8558407291916527,0.8292258224742524,0.8292258224742525,0.8558407291916527,0.8558407291916527,0.8558407291916527,0.07375882176764424
28,0.8541616694650995,0.8345315010554915,0.8345315010554915,0.8541616694650995,0.8541616694650995,0.8541616694650995,0.07322369276062439
29,0.8563204605420964,0.8294929878496198,0.8294929878496198,0.8563204605420964,0.8563204605420964,0.8563204605420964,0.07364413889224901
30,0.857040057567762,0.8288536096801666,0.8288536096801667,0.857040057567762,0.857040057567762,0.857040057567762,0.07377030553431803
31,0.8579995202686496,0.8293879404309014,0.8293879404309014,0.8579995202686496,0.8579995202686496,0.8579995202686496,0.07370586447922649
32,0.8615975053969777,0.8303515545136524,0.8303515545136524,0.8615975053969777,0.8615975053969777,0.8615975053969778,0.0742087530064079
33,0.8601583113456465,0.8285099321550462,0.8285099321550463,0.8601583113456465,0.8601583113456465,0.8601583113456465,0.07420472564823369
34,0.8625569680978652,0.829845759031883,0.8298457590318831,0.8625569680978652,0.8625569680978652,0.8625569680978652,0.07435448356177943
35,0.8635164307987527,0.8314202160151218,0.8314202160151217,0.8635164307987527,0.8635164307987527,0.8635164307987527,0.0744031915535715
36,0.8647157591748621,0.830007876988532,0.8300078769885321,0.8647157591748621,0.8647157591748621,0.8647157591748621,0.07478859509882015
37,0.8647157591748621,0.8258473720585155,0.8258473720585154,0.8647157591748621,0.8647157591748621,0.8647157591748621,0.07504411977564138
38,0.866874550251859,0.8239292375501562,0.8239292375501562,0.866874550251859,0.866874550251859,0.866874550251859,0.07585870052047317
39,0.8651954905253059,0.8281947898988911,0.8281947898988912,0.8651954905253059,0.8651954905253059,0.8651954905253059,0.07492788157058287
40,0.8663948189014152,0.825742324639797,0.8257423246397971,0.8663948189014152,0.8663948189014152,0.8663948189014152,0.0753051789033216
41,0.8719117294315184,0.8256943477590093,0.8256943477590093,0.8719117294315184,0.8719117294315184,0.8719117294315184,0.07678108707304965
42,0.868793475653634,0.8260380252841297,0.8260380252841297,0.868793475653634,0.868793475653634,0.868793475653634,0.07565221664989974
